Ns	time/s	cycle number	Ecell/V	I/mA	Q charge/mA.h	Q discharge/mA.h	Temperature/°C	
1	2,553280121274292E+003	1,000000000000000E+000	3,3696327E+000	2,9997465E+004	1,799856268675998E+004	0,000000000000000E+000	2,6062550E+001
1	2,583280122699216E+003	1,000000000000000E+000	3,3711689E+000	2,9998057E+004	1,824854305177300E+004	0,000000000000000E+000	2,6173227E+001
1	2,613280124124140E+003	1,000000000000000E+000	3,3723898E+000	2,9996678E+004	1,849852345457682E+004	0,000000000000000E+000	2,6283903E+001
1	2,643280125549063E+003	1,000000000000000E+000	3,3738470E+000	2,9999436E+004	1,874850358071397E+004	0,000000000000000E+000	2,6370865E+001
1	2,673280126973987E+003	1,000000000000000E+000	3,3748317E+000	2,9998646E+004	1,899848410345377E+004	0,000000000000000E+000	2,6473637E+001
1	2,703280128398910E+003	1,000000000000000E+000	3,3760920E+000	2,9997859E+004	1,924846416708333E+004	0,000000000000000E+000	2,6505259E+001
1	2,733280129823834E+003	1,000000000000000E+000	3,3773918E+000	2,9997270E+004	1,949844444192491E+004	0,000000000000000E+000	2,6465731E+001
1	2,763280131248757E+003	1,000000000000000E+000	3,3785338E+000	2,9997072E+004	1,974842489362521E+004	0,000000000000000E+000	2,6560598E+001
1	2,793280132673681E+003	1,000000000000000E+000	3,3796368E+000	2,9996873E+004	1,999840555769856E+004	0,000000000000000E+000	2,6631744E+001
1	2,823280134098604E+003	1,000000000000000E+000	3,3807001E+000	2,9999633E+004	2,024838633078233E+004	0,000000000000000E+000	2,6647558E+001
1	2,853280135523528E+003	1,000000000000000E+000	3,3816848E+000	2,9998451E+004	2,049836713063584E+004	0,000000000000000E+000	2,6576408E+001
1	2,883280136948451E+003	1,000000000000000E+000	3,3829057E+000	2,9998254E+004	2,074834809241428E+004	0,000000000000000E+000	2,6647558E+001
1	2,913280138373375E+003	1,000000000000000E+000	3,3838511E+000	2,9999633E+004	2,099832862765516E+004	0,000000000000000E+000	2,6576408E+001
1	2,943280139798298E+003	1,000000000000000E+000	3,3849537E+000	2,9997270E+004	2,124830917458984E+004	0,000000000000000E+000	2,6560598E+001
1	2,973280141223222E+003	1,000000000000000E+000	3,3859384E+000	2,9996084E+004	2,149828987858832E+004	0,000000000000000E+000	2,6481541E+001
1	3,003280142648146E+003	1,000000000000000E+000	3,3870413E+000	2,9998646E+004	2,174827034420030E+004	0,000000000000000E+000	2,6671274E+001
1	3,033280144073069E+003	1,000000000000000E+000	3,3881047E+000	2,9997465E+004	2,199825100159396E+004	0,000000000000000E+000	2,6528975E+001
1	3,063280145497993E+003	1,000000000000000E+000	3,3891287E+000	2,9997662E+004	2,224823164871636E+004	0,000000000000000E+000	2,6647558E+001
1	3,093280146922916E+003	1,000000000000000E+000	3,3903890E+000	2,9995691E+004	2,249821158023545E+004	0,000000000000000E+000	2,6552691E+001
1	3,123280148347840E+003	1,000000000000000E+000	3,3915706E+000	2,9995891E+004	2,274819149014214E+004	0,000000000000000E+000	2,6576408E+001
